id,trialnb,blocknb,prepost,stim,response,rt
7,9,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,bloem,1417
7,0,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,huis,2499
7,1,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,kever,2865
7,2,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,tang,1337
7,3,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,panther,3064
7,4,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,leeuw,2053
7,5,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,pauw,2871
7,6,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,slang,1870
7,7,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,hond,1708
7,8,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,roos,1029
7,9,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,tram,1307
7,0,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,eend,1549
7,1,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,konijn,1957
7,2,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,eend,3493
7,3,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,hagedis,4477
7,4,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,hagedis,2141
7,5,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,trein,1313
7,6,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,huis,1185
7,7,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,hagedis,1805
7,8,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,tang,2809
7,9,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,panther,1646
125,0,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,skelet,6543
125,1,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/015tt.jpg,beer,4163
125,2,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,beeldhoudwerk,12732
125,3,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/623tt.jpg,olifant,5030
125,4,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,kralen,7060
125,5,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,kikker,2293
125,6,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/533tt.jpg,vlinder,3248
125,7,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,trein,4083
125,8,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,strepen,11740
125,9,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/148tt.jpg,kikker,5410
125,0,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,,5792
125,1,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/015tt.jpg,leeuw,6156
125,2,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,trein,3633
125,3,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,slang,3218
125,4,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,leguaan,5263
125,5,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,kikker,2318
125,6,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/533tt.jpg,vlinder,4532
125,7,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/148tt.jpg,kikker,3014
125,8,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,boer,15120
125,9,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/623tt.jpg,olifant,4912
125,0,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,cabra,3992
125,1,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,brommer,4730
125,2,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/609tt.jpg,panter,5974
125,3,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/853tt.jpg,dak,17521
125,4,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/874tt.jpg,ketel,4433
125,5,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/007tt.jpg,buildozer,9165
125,6,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/062tt.jpg,hond,2564
125,7,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/558tt.jpg,leeuw,3013
125,8,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/292tt.jpg,bever,3456
125,9,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,kat,2863
125,0,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/292tt.jpg,eekhoorn,3688
125,1,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/609tt.jpg,luipaard,4801
125,2,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/558tt.jpg,leeuw,3662
125,3,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/874tt.jpg,gasvuur,12672
125,4,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,roos,1312
125,5,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,brommer,2790
125,6,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/853tt.jpg,,16027
125,7,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,kat,2016
125,8,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/062tt.jpg,hond,2130
125,9,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/007tt.jpg,piano,2656
125,0,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,pauw,7311
125,1,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,kind,5604
125,2,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,roos,1891
125,3,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,zwam,6979
125,4,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,gekko,3355
125,5,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,struisvogel,11561
125,6,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,bloem,3066
125,7,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,bloem,2546
125,8,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,2091
125,9,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,leli,6101
125,0,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,walvis,7082
125,1,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,uil,8558
125,2,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,pauw,4427
125,3,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,2846
125,4,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,trompet,2235
125,5,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,annannas,5057
125,6,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,parasol,2640
125,7,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,eend,6401
125,8,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,salamander,12419
125,9,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,vrouw,39191
125,0,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,cupcake,7678
125,1,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,panda,5183
125,2,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/030tt.jpg,proefflesje,7928
125,3,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/745tt.jpg,nietjesmachine,6142
125,4,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,toillet,2877
125,5,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,karkas,5427
125,6,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,luipaard,3680
125,7,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,paddestoel,4568
125,8,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,dennenappel,12498
125,9,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,mensen,3217
125,0,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,kangoeroe,4428
125,1,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,bloem,2626
125,2,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,skieer,9288
125,3,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,mensen,3956
125,4,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,paddestoel,11343
125,5,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,panda,23827
125,6,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,luipaard,2039
125,7,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,toillet,1970
125,8,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/030tt.jpg,proefflesje,12230
125,9,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/745tt.jpg,piano,3882
125,0,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,tijger,15781
125,1,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,dinosaurus,10313
125,2,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,vlinder,3101
125,3,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,konijn,3778
125,4,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/812tt.jpg,mestkever,9141
125,5,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,kat,3353
125,6,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/738tt.jpg,paprika,3190
125,7,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,kwal,2287
125,8,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,duif,1908
125,9,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/404tt.jpg,bloem,2442
125,0,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,vorken,3123
125,1,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,huis,2659
125,2,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,vlinder,1648
125,3,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/738tt.jpg,paprika,1386
125,4,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,welpje,4840
125,5,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,vorken,2645
125,6,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/404tt.jpg,bloem,5575
125,7,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,haas,3717
125,8,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/812tt.jpg,kever,1589
125,9,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,kwal,1075
125,0,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/562tt.jpg,snijplank,6829
125,1,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,appel,6937
125,2,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,knijptang,5876
125,3,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/683tt.jpg,malk,2072
125,4,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,uil,3242
125,5,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,,1355
125,6,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,bladeren,4523
125,7,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/643tt.jpg,bood,1399
125,8,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,,3446
125,9,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,huis,2215
125,0,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,kat,1896
125,1,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/562tt.jpg,broodrooster,4162
125,2,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,,2884
125,3,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,knijptang,3468
125,4,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/643tt.jpg,boektas,4983
125,5,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,slang,1703
125,6,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,koe,1993
125,7,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,kikker,7294
125,8,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/683tt.jpg,pad,3403
125,9,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,huis,1866
127,0,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,hoofd,6971
127,1,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/609tt.jpg,landschap,8821
127,2,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/738tt.jpg,hand,5098
127,3,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,orgaan,9603
127,4,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,hoofd,7167
127,5,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,stad,2644
127,6,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,berg,2692
127,7,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/292tt.jpg,dier,2875
127,8,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,orgaan,16775
127,9,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,plant,2531
127,0,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,ananas,6057
127,1,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,tijger,5638
127,2,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,roos,1177
127,3,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/738tt.jpg,paprika,4995
127,4,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,landschap,5844
127,5,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,bromfiets,3895
127,6,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/292tt.jpg,leguaan,2797
127,7,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,eekhoorn,7635
127,8,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,hagedis,12014
127,9,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/609tt.jpg,tijger,2649
127,0,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,vogel,3295
127,1,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/404tt.jpg,bloem,3408
127,2,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,dier,1637
127,3,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,paraplu,3039
127,4,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,mens,1880
127,5,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,bloem,4422
127,6,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,hangmat,7318
127,7,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/812tt.jpg,kever,3937
127,8,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,papegaai,4693
127,9,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/148tt.jpg,kikker,3248
127,0,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,bloem,5391
127,1,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,kever,6264
127,2,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,bloem,1979
127,3,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/812tt.jpg,kever,1800
127,4,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,kwal,1583
127,5,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,paraplu,3306
127,6,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,,2438
127,7,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/148tt.jpg,gifkikker,3176
127,8,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,vogel,4437
127,9,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/404tt.jpg,bloem,2677
127,0,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,voorwerp,8399
127,1,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,hek,3436
127,2,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,leeuw,3087
127,3,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/745tt.jpg,zaag,4245
127,4,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/853tt.jpg,stok,3228
127,5,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,hark,6452
127,6,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,mens,3282
127,7,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,hek,6730
127,8,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/007tt.jpg,cirkel,3870
127,9,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,brug,2563
127,0,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,huis,2823
127,1,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,konijn,7738
127,2,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/007tt.jpg,piano,9596
127,3,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,brug,5958
127,4,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,konijn,1765
127,5,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/853tt.jpg,leeuwin,5248
127,6,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,huis,4711
127,7,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,hek,9238
127,8,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,snowboarder,9348
127,9,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/745tt.jpg,piano,2205
127,0,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,zebra,4019
127,1,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,sporter,11360
127,2,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,kikker,6314
127,3,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,papier,2508
127,4,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/015tt.jpg,dier,2867
127,5,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,panda,2084
127,6,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,rivier,2409
127,7,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,berg,1727
127,8,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,tijger,5536
127,9,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,veld,5756
127,0,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,koeien,6279
127,1,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,leeuw,3685
127,2,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,poes,2202
127,3,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/015tt.jpg,leeuw,2622
127,4,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,boer,4052
127,5,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,vrouw,6997
127,6,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,tijger,2374
127,7,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,poes,3733
127,8,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,koala,2959
127,9,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,koeien,2463
127,0,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,muizenval,4204
127,1,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,walvis,3542
127,2,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/643tt.jpg,koffer,4718
127,3,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/558tt.jpg,bloem,2232
127,4,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/623tt.jpg,boot,3818
127,5,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/874tt.jpg,wiel,3349
127,6,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/683tt.jpg,dier,5067
127,7,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,voorwerp,8181
127,8,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/062tt.jpg,beer,1707
127,9,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,3886
127,0,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,koala,4752
127,1,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/062tt.jpg,beer,3004
127,2,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/874tt.jpg,gasvuur,4195
127,3,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,vlinder,1742
127,4,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,horloge,2769
127,5,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,1806
127,6,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/623tt.jpg,olifant,2468
127,7,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/683tt.jpg,koala,1445
127,8,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/558tt.jpg,kikker,1615
127,9,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/643tt.jpg,tas,6300
127,0,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,bril,3043
127,1,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/562tt.jpg,mes,9259
127,2,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/030tt.jpg,appelsienen,5409
127,3,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,kkker,3865
127,4,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,olifant,6774
127,5,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,kikker,1513
127,6,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,ei,1353
127,7,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,vlinder,3622
127,8,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/400tt.jpg,schaar,3991
127,9,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/533tt.jpg,vlinder,3122
